徐州市-铜山－海棠路168号-蓝城沁园,117.26342668395895,34.14405202673375
徐州市-新城－宋锦路-国信龙湖世家,117.28113195214247,34.19355789422234
徐州市-鼓楼－中山北路281号-鼓楼花园园中苑(一期),117.18878365761769,34.30194741929591
徐州市-鼓楼－中山北路336号-荆南小区,117.18752972860631,34.29886826793987
"徐州市-金山桥开发区－长安大道,近城置商业街-城置国际花园城(南区)",117.26772307009247,34.27406550768097
徐州市-鼓楼－中山北路225号-风尚自由城,117.17865588645905,34.28000929355856
徐州市-邳州－城山路-天泰茗仕豪庭,117.97653528792465,34.340659726328205
徐州市-邳州－长江路-东方帝景城,117.9752272011114,34.335072135063754
徐州市-鼓楼－黄河北路-沈苑小区,117.15764424910395,34.27762927639152
徐州市-泉山－新淮海西路-幸福家园(东区),117.13668558146152,34.26028037774064
徐州市-泉山－西苑中路-西苑民安园,117.14445132904083,34.271629256527476
"徐州市-鼓楼－金马路,近殷庄路-苹果新天地",117.2009975885115,34.30212032201331
"徐州市-泉山－韩山路,近湖滨路-湖滨西村(五期)",117.14209361753802,34.2538599737779
徐州市-邳州－兴国路-阿尔卡迪亚文承苑,117.99887322125622,34.34867665034689
徐州市-邳州－锦江路19号-锦江花园,117.95423510389335,34.32847305826961
徐州市-新城－明正路-未来城,117.28917587771242,34.21541978941427
徐州市-鼓楼－黄河东路15号-东阁小区,117.1900908348525,34.27243012094543
徐州市-云龙－和平路-和平上东璟园,117.33426527953979,34.265023292860896
徐州市-鼓楼－复兴北路-王场小区,117.19968736678155,34.29124551847714
"徐州市-铜山－上海路,近学苑路-文泰康城(二期)",117.1776080542594,34.20396677121834
徐州市-邳州－瑞兴北路-万邦盛世嘉园,117.97164427852434,34.3224015111474
"徐州市-云龙－汉景大道,近德政北路-民富园小区",117.22920118271921,34.250532369852664
"徐州市-云龙－和平大道,近云苑路-提香湾",117.25424206910368,34.25710940820103
徐州市-云龙－汉景大道-民怡园,117.22921786048323,34.24673477947157
徐州市-鼓楼－襄王北路-泽信公馆,117.12853074061519,34.31000135302741
"徐州市-新城－丽水路,近清风路-中锐星尚城",117.28731077507224,34.18873564115379
"徐州市-金山桥开发区－徐海路,近龙湖西路-君廷湖畔",117.2678538266214,34.26682637925709
徐州市-新沂－人民路-香格里拉(一期),118.33855008440244,34.34764932398392
徐州市-鼓楼－马场湖西路-怡康花园,117.12630211617859,34.242953120017894
徐州市-邳州－建设北路36号-耀邦新世界花园,117.97370059906382,34.35358152565946
"徐州市-新城－镜泊东路,近汉源大道-汉源国际丽城",117.28918094979957,34.20620070485038
徐州市-鼓楼－中山北路-中北小区,117.18509314709718,34.29201566160701
"徐州市-金山桥开发区－汉源大道,近徐海路-保利鑫城",117.2609316711221,34.26247042001326
徐州市-泉山－事业巷-和平新村,117.1660670262232,34.267611295272054
"徐州市-泉山－淮塔东路,近奎河西路-金奎小区",117.19772281406408,34.238684223600664
徐州市-邳州－福州路-盛鑫佳园,117.9686866442464,34.32966164344312
"徐州市-金山桥开发区－广德路,近振兴大道-万豪绿城",117.27398040252095,34.28828468736088
"徐州市-云龙－东丰路,近黄山路-云龙小区",117.23088259892869,34.25876974025258
"徐州市-金山桥开发区－徐海路,近汉源大道-金山福地一期",117.26295511898276,34.266478973843526
徐州市-鼓楼－中山北路-鼓楼晶典,117.183931459026,34.28333128249498
"徐州市-泉山－解放南路,近学府路-天成花园",117.18578944486472,34.21992079631491
"徐州市-铜山－长江路,近嵩山路-万和佳苑",117.16045565485223,34.18574087171524
徐州市-贾汪－贾汪大道-禹洲鹭湖朗廷,117.45707301773568,34.43649441951453
徐州市-泉山－矿山路-海尔滟澜公馆,117.15260465364861,34.26960106604812
徐州市-鼓楼－黄河北路-书香华府,117.1470960597873,34.27969806200325
徐州市-鼓楼－二环北路-和园爱家,117.16606182418214,34.28463191673188
徐州市-鼓楼－煤港路-华府天地,117.2119469062815,34.30840330613467
"徐州市-贾汪－凤鸣路,近泓福路-弘阳凤鸣府(别墅)",117.4995838463893,34.4438165479345
徐州市-泉山－矿山东路-玖玺,117.15639377304987,34.27377508473374
徐州市-邳州－华山北路-明珠小区,117.94844127683034,34.33345119035417
"徐州市-鼓楼－苏堤北路,近黄河北路-德信君宸",117.16264080688106,34.27596870407411
徐州市-邳州－建设南路-国际未来城(A区),117.95601283706547,34.31572309738611
"徐州市-贾汪－桃源路,鲁尔大道-光航城",117.4704019155367,34.44004917161317
"徐州市-贾汪－303县道,近贾韩南路-中钰月亮湖壹号",117.43775782097173,34.42298018094361
徐州市-新城－彭祖大道-绿地泊林公馆(南区),117.26319506095504,34.21616778071995
徐州市-鼓楼－黄河北路78号-沈场小区,117.16133546282305,34.277929523722946
徐州市-云龙－和平大道-尚仕名邸(北区),117.24751697662191,34.257176981122
徐州市-泉山－三环南路-荣盛花语城,117.21661891921634,34.21261941512241
徐州市-鼓楼－白云路-徐州人家白云北区,117.2093566909298,34.278477385714254
徐州市-邳州－淮河路6号-华宇佳园,117.96115884205896,34.33496165178372
徐州市-新沂－市府路6号-星河湾,118.35283992986612,34.37046345784114
"徐州市-贾汪－利大路,近310国道-恒大潘安湖生态小镇",117.31871479633148,34.372669579424645
徐州市-新沂－人民路-丰慧华丽家族,118.32898620523483,34.34330357860847
徐州市-睢宁－天虹大道-睢宁温馨家园,117.95317207199243,33.90092331033371
徐州市-邳州－锦江西路-四中小区,117.95848457865809,34.32843355984898
徐州市-金山桥开发区－玉湖路-绿地之窗国际花都(二期),117.29230167660089,34.26309917574242
